indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sex12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_024,33,138,123.25164024505972,0.41056113111659115,0.05476147590055303,0.30892294275958165,0.5204553533623281
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_024,33,138,123.25164024505972,0.25921345306936394,0.04627679400771297,0.17910732202196866,0.3594587427052975
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_024,33,138,123.25164024505972,0.15134767804722718,0.02685481537804994,0.10584881728350767,0.21177207028988054
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_024,33,138,123.25164024505972,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_024,33,138,123.25164024505972,0.03347535932571467,0.014274882664224489,0.014377187087284743,0.0759870387153214
eversex,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_019,32,87,77.29162529525338,0.37044275669823346,0.05469175180741943,0.27092128519949865,0.48233677229719685
sex12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_019,32,87,77.29162529525338,0.2437978902606185,0.04844595323739199,0.16151409806108896,0.3504793360837086
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_019,32,87,77.29162529525338,0.11907179888363445,0.04566572827737677,0.054447909671158604,0.24085926085905074
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_019,32,87,77.29162529525338,0.12472609137698402,0.02878245022454673,0.0783369895305513,0.19283801072075654
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_019,32,87,77.29162529525338,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y015_019,32,87,77.29162529525338,0.0019637906652359653,0.0020108485396991725,2.6334241272722464e-4,0.014485241016473527
eversex,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y020_024,25,51,46.12621011924057,0.9558493261763651,0.030336436470912585,0.8410516242390238,0.988836843972955
sex12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y020_024,25,51,46.12621011924057,0.7122670846028724,0.097302622537763,0.4939675955960836,0.8625901219430605
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y020_024,25,51,46.12621011924057,0.5127559674881577,0.07787060026772946,0.36358055978127685,0.6596930925931365
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y020_024,25,51,46.12621011924057,0.1995111171147147,0.05467008397172431,0.113017765723212,0.32773980553455284
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y020_024,25,51,46.12621011924057,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y020_024,25,51,46.12621011924057,0.09048569217700048,0.042300893910583934,0.0350556556331162,0.21411377266263573
eversex,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y025_029,29,67,58.21248104444648,1,0,,
sex12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y025_029,29,68,58.954900367323994,0.940154886223363,0.03137865516068989,0.8403988747511019,0.979109946385075
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y025_029,29,68,58.954900367323994,0.8795780771410847,0.041254976886651196,0.7729517746026054,0.9400164632419094
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y025_029,29,68,58.954900367323994,0.060576809082278193,0.025035036209313882,0.026504081838422937,0.13249079187992502
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y025_029,29,68,58.954900367323994,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_40,Busia,all,female,Y025_029,29,68,58.954900367323994,0.06738623828331644,0.03343641503867638,0.02483542235920705,0.17012165101650625
eversex,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_024,29,100,82.23923951405966,0.6013503536458402,0.07648233574821817,0.446651858903938,0.738154289749546
sex12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_024,29,100,82.23923951405966,0.4601395191782975,0.07493977243697797,0.3205912869022941,0.6062303260733531
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_024,29,100,82.23923951405966,0.19281110025140388,0.05009335313324508,0.11277646235167202,0.30981074957159865
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_024,29,100,82.23923951405966,0.26732841892689363,0.04409643856422295,0.19008126435260939,0.3619392756054569
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_024,29,100,82.23923951405966,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_024,29,100,82.23923951405966,0.011933102085833487,0.011143473703895805,0.001890900412485249,0.07148765525573432
eversex,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_019,22,60,48.50862434381152,0.34982671144402033,0.07194571538786655,0.2244757835629656,0.5000423422769127
sex12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_019,22,60,48.50862434381152,0.19887264561585477,0.0675350045678078,0.09760155002975333,0.3629581594284637
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_019,22,60,48.50862434381152,0.020394861195174432,0.019325851297209987,0.0031169938950789287,0.12174921902970263
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_019,22,60,48.50862434381152,0.17847778442068035,0.06128522617238266,0.08739105178164716,0.33015698883497047
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_019,22,60,48.50862434381152,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y015_019,22,60,48.50862434381152,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y020_024,24,40,33.73912437240729,0.9705508232601955,0.027593281443731684,0.8324412307718391,0.9954468260810363
sex12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y020_024,24,40,33.73912437240729,0.8436416487177937,0.056137564655580334,0.7008751630728912,0.9255104003701481
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y020_024,24,40,33.73912437240729,0.44589329909147885,0.08233223553969124,0.29517137053707326,0.6072681562177219
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y020_024,24,40,33.73912437240729,0.3977483496263149,0.08727965969834192,0.2443490721016885,0.5742640476307658
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y020_024,24,40,33.73912437240729,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y020_024,24,40,33.73912437240729,0.029449176739804482,0.02759326342545929,0.004553179519148688,0.16755859688646435
eversex,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y025_029,26,60,47.12527566978589,0.9830460673984434,0.017209752287550558,0.8845565711807496,0.9977261546851947
sex12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y025_029,26,60,47.12527566978589,0.8938052272855485,0.04243306233831147,0.7779926465498607,0.9528632940988854
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y025_029,26,60,47.12527566978589,0.7207166533611183,0.06118911217589401,0.5871515916273616,0.8240216586172089
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y025_029,26,60,47.12527566978589,0.1730885739244302,0.05473203120492686,0.0900210480371263,0.30695148231933805
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y025_029,26,60,47.12527566978589,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_28,Elgeyo-Marakwet,all,female,Y025_029,26,60,47.12527566978589,0.016376594315254313,0.012345033905819402,0.003693603779585603,0.06956907394941723
eversex,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_024,29,99,77.02334355424297,0.4158647268448301,0.04824391277372357,0.3254099506744809,0.5123660489102033
sex12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_024,29,99,77.02334355424297,0.3269243818271177,0.0475851231497066,0.24122506709349953,0.4259773307846276
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_024,29,99,77.02334355424297,0.21456673025871925,0.04840733594400218,0.13463455917958245,0.32417697124898487
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_024,29,99,77.02334355424297,0.11235765156839844,0.024981278945840214,0.07190324124830791,0.1713699747941054
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_024,29,99,77.02334355424297,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_024,29,99,77.02334355424297,0.013807289657395614,0.009620215879357324,0.003493410094213405,0.05295356152803936
eversex,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_019,21,58,44.88839966466542,0.17886902679287967,0.041570277161229324,0.11117833749596769,0.2750207452286765
sex12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_019,21,58,44.88839966466542,0.09466843177624569,0.036421060450015495,0.0434878872868056,0.19387420154374826
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_019,21,58,44.88839966466542,0.03677821327077106,0.022766958386400755,0.010718705846714936,0.11859866680516436
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_019,21,58,44.88839966466542,0.05789021850547462,0.030720638182482957,0.019965541766706018,0.1563597265193839
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_019,21,58,44.88839966466542,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y015_019,21,58,44.88839966466542,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y020_024,23,41,32.16489071856694,0.7601493589107248,0.057759525139161445,0.6300855672233778,0.8550056326546005
sex12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y020_024,23,41,32.16489071856694,0.6643235594951143,0.06894873336199216,0.5191456002988964,0.7839140828220841
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y020_024,23,41,32.16489071856694,0.47284084300979173,0.08278534512553944,0.3187136954109698,0.632324538279198
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y020_024,23,41,32.16489071856694,0.19148271648532267,0.055572574660663385,0.10489830264530561,0.32369049891658397
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y020_024,23,41,32.16489071856694,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y020_024,23,41,32.16489071856694,0.03386519635562543,0.02248930723404814,0.009030124977505083,0.11881361535731362
eversex,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y025_029,23,44,35.291400489130694,0.9427107419838421,0.04903282972163839,0.7352074794917133,0.9898500686708573
sex12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y025_029,23,46,36.828018897270105,0.8951878649533991,0.04954493953959007,0.752112077235135,0.960067744954417
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y025_029,23,46,36.828018897270105,0.7492738906233641,0.06269404941729814,0.6084158917200421,0.851804985693979
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y025_029,23,46,36.828018897270105,0.14591397433003497,0.058607898530762,0.06364052727209764,0.30042383454943894
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y025_029,23,46,36.828018897270105,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_14,Embu,all,female,Y025_029,23,46,36.828018897270105,0.140800496478837,0.09324970226467787,0.03491082143686436,0.4260732015987354
eversex,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_024,30,113,85.59440094396264,0.44220488335277164,0.04957415724991173,0.3483872419494579,0.5403369022572554
sex12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_024,30,114,86.5319138176183,0.364206617391195,0.05659747212472952,0.2618833315115366,0.48048446600601513
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_024,30,114,86.5319138176183,0.35444567190585397,0.05740892915800563,0.25137260390715593,0.4730751946956741
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_024,30,114,86.5319138176183,0.009760945485341036,0.009704364414633699,0.001375766540004396,0.06588143279689512
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_024,30,114,86.5319138176183,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_024,30,114,86.5319138176183,0.004172343966829194,0.004238085800084997,5.671701837695762e-4,0.030005531175261658
eversex,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_019,28,73,56.41688410064045,0.2985051914399181,0.06259638630578546,0.1914953647340956,0.43326812630122935
sex12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_019,28,73,56.41688410064045,0.23138660273610745,0.06615167838976721,0.12680329483485087,0.38426776787464295
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_019,28,73,56.41688410064045,0.23138660273610745,0.06615167838976721,0.12680329483485087,0.38426776787464295
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_019,28,73,56.41688410064045,0,0,,
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_019,28,73,56.41688410064045,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y015_019,28,73,56.41688410064045,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y020_024,26,40,29.180425948003357,0.7234760382971008,0.05779355941857139,0.5976225947007441,0.8217092418870156
sex12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y020_024,26,41,30.12172305181527,0.6176225430523226,0.06315281499605721,0.48884078453138907,0.7317624199419989
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y020_024,26,41,30.12172305181527,0.5892380562135267,0.06841401087774537,0.45185299558378833,0.7139853655085797
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y020_024,26,41,30.12172305181527,0.028384486838795898,0.02822620635369024,0.003914714200034592,0.17841189968074703
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y020_024,26,41,30.12172305181527,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y020_024,26,41,30.12172305181527,0.012133029796268239,0.012286924448021128,0.0016442614719833005,0.08390654116422032
eversex,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y025_029,26,54,40.737694751543096,0.9148960233417772,0.04284904986645918,0.7852147549333967,0.9693369737671387
sex12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y025_029,26,56,42.20780569907146,0.7132957297046104,0.05801922280016304,0.5879244638929323,0.8126767760635771
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y025_029,26,56,42.20780569907146,0.6824398329462833,0.06570564981004226,0.5425888194226964,0.7956369723690346
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y025_029,26,56,42.20780569907146,0.030855896758327117,0.021431620311173037,0.007753995937848429,0.11482174817112027
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y025_029,26,56,42.20780569907146,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_07,Garissa,all,female,Y025_029,26,56,42.20780569907146,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_024,32,126,99.50582251562551,0.7642372126355639,0.027291653840420337,0.7066515355305415,0.8135019695116297
sex12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_024,32,126,99.50582251562551,0.5840594081231241,0.044282842475184055,0.4955479501428127,0.66746219380812
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_024,32,126,99.50582251562551,0.39795160364369647,0.052885351857258414,0.3001376205375163,0.5046568000874189
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_024,32,126,99.50582251562551,0.18610780447942762,0.049438233200994615,0.10762758681673196,0.30242070352871553
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_024,32,126,99.50582251562551,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_024,32,126,99.50582251562551,0.03751557291888707,0.020358716768624587,0.0127443569656071,0.10529924227914877
eversex,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_019,27,67,53.85747964818889,0.5851335274209796,0.04807783230763703,0.4889284334260648,0.6752572111231496
sex12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_019,27,67,53.85747964818889,0.33902169217588374,0.05048161866897685,0.24802127808074692,0.4437095497936224
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_019,27,67,53.85747964818889,0.13263087652093278,0.04963257213185101,0.061600992195706784,0.26263995570219134
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_019,27,67,53.85747964818889,0.206390815654951,0.05896810411505846,0.11380654477596056,0.34497443650277987
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_019,27,67,53.85747964818889,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y015_019,27,67,53.85747964818889,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y020_024,27,59,45.981532831673164,1,0,,
sex12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y020_024,27,59,45.981532831673164,0.9066143284862708,0.037593333290720565,0.8026127857385142,0.958642062583558
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y020_024,27,59,45.981532831673164,0.7472060262820537,0.06229614770896252,0.6076309507976274,0.8494338308450091
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y020_024,27,59,45.981532831673164,0.15940830220421703,0.05183720502882441,0.08159620510201668,0.288143035462086
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y020_024,27,59,45.981532831673164,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y020_024,27,59,45.981532831673164,0.08689912429770785,0.04605567558402518,0.029606202914308672,0.2289095478021917
eversex,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y025_029,30,59,49.30914695877599,1,0,,
sex12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y025_029,30,60,50.28119124585491,0.9438199397617687,0.02805886382123684,0.8562160569875908,0.9793370992271042
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y025_029,30,60,50.28119124585491,0.8812980647782346,0.04511134913544309,0.7612586349302353,0.9453170404239901
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y025_029,30,60,50.28119124585491,0.06252187498353413,0.035247577669409606,0.020107988095919446,0.1781358520669864
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y025_029,30,60,50.28119124585491,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_43,Homa Bay,all,female,Y025_029,30,60,50.28119124585491,0.09589859540424121,0.048894107219237135,0.033929971123482186,0.242621082165127
eversex,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_024,31,100,75.5913964371833,0.5543272064030115,0.07532138510403869,0.4062732072966924,0.6933299550508218
sex12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_024,31,100,75.5913964371833,0.45044307368305647,0.0794665477259927,0.30405377873357986,0.605946851257725
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_024,31,100,75.5913964371833,0.3489018807932498,0.062646622129110055,0.23787414285665778,0.4791697537984302
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_024,31,100,75.5913964371833,0.10154119288980663,0.03651182862676977,0.049049924841923324,0.1984818919944491
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_024,31,100,75.5913964371833,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_024,31,99,74.8745247066624,0.05620045985835351,0.031058984824317796,0.018548286837711855,0.15798172974848596
eversex,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_019,23,47,36.80370190743946,0.22646463518787566,0.07854887215598112,0.10839725982630859,0.4134921988492499
sex12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_019,23,47,36.80370190743946,0.18293788648427486,0.07211354121425358,0.08001335071957077,0.3656391058410093
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_019,23,47,36.80370190743946,0.16100321667264794,0.0691012278908685,0.06577923089663232,0.34340510276262776
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_019,23,47,36.80370190743946,0.02193466981162692,0.016215730436611626,0.005071908149122961,0.08980137035482451
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_019,23,47,36.80370190743946,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y015_019,23,47,36.80370190743946,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y020_024,28,53,38.79037334048833,0.861714584386514,0.04418103371700927,0.75080734330661425,0.9279946730830588
sex12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y020_024,28,53,38.79037334048833,0.7012424186197603,0.0688551546633688,0.5520744078177371,0.8171843773462799
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y020_024,28,53,38.79037334048833,0.5250661726688705,0.07246402920076091,0.38480794683901437,0.6614780260944068
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y020_024,28,53,38.79037334048833,0.17617624595088988,0.06419201806484391,0.08246409541241748,0.3372407513494928
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y020_024,28,53,38.79037334048833,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y020_024,27,52,38.077145124874846,0.10953184280188794,0.057047578691258476,0.0376188059727521,0.2790542809984575
eversex,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y025_029,26,67,56.15674488759977,1,0,,
sex12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y025_029,26,67,56.15674488759977,0.9565783357865842,0.02079248476635261,0.8919939502496332,0.9832676316521541
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y025_029,26,67,56.15674488759977,0.8471577138009326,0.06429935785359892,0.6768164821120144,0.9361823672560017
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y025_029,26,67,56.15674488759977,0.1094206219856516,0.0549273815273746,0.03911210178597066,0.2705330271764336
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y025_029,26,67,56.15674488759977,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_11,Isiolo,all,female,Y025_029,26,67,56.15674488759977,0.026430028345087248,0.019021905188850448,0.006334654499652387,0.10362571013614727
eversex,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_024,32,111,92.89765805557018,0.6358912969201944,0.06220678962665574,0.5077458764244883,0.7472812412041276
sex12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_024,32,111,92.89765805557018,0.5557395685037052,0.06604039376018617,0.4254661409282324,0.6787757501778469
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_024,32,111,92.89765805557018,0.31052219873773956,0.05832207961405027,0.20889660981386002,0.434437433677507
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_024,32,111,92.89765805557018,0.2452173697659656,0.05330380850214657,0.15594098214348828,0.36358801762160814
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_024,32,111,92.89765805557018,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_024,32,111,92.89765805557018,0.015533871977170184,0.010928204779630746,0.0038736227232041903,0.060173164148424475
eversex,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_019,22,47,41.857994008928436,0.259707002067668,0.08147013384733658,0.13261538234559808,0.4459731209740932
sex12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_019,22,47,41.857994008928436,0.1944228871148538,0.07545791210886388,0.08581822408806301,0.38290204260472177
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_019,22,47,41.857994008928436,0.11422193858328698,0.04691771322820894,0.04939679124492817,0.242424146525017
sexnonreg,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_019,22,47,41.857994008928436,0.08020094853156684,0.040893948603358744,0.02857776494003536,0.2053627962141608
sexpaid12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_019,22,47,41.857994008928436,0,0,,
sti12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y015_019,22,47,41.857994008928436,0,0,,
eversex,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y020_024,28,64,52.027775402309594,0.8810639417635496,0.04148489086749431,0.7732271404914012,0.9415009260407686
sex12m,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y020_024,28,64,52.027775402309594,0.7912224624316829,0.04821910366714179,0.6813956149210513,0.8703917421290631
sexcohab,KEN2014DHS,CY2014Q3,KEN_2_34,Kajiado,all,female,Y020_024,28,64,52.027775402309594,0.4384580392926277,0.07607624492562506,0.29879892368423344,0.5885995660031953
